t,u
1.7681E-03,7.800E+00
1.7686E-03,7.800E+00
1.7692E-03,8.200E+00
1.7697E-03,7.800E+00
1.7702E-03,8.200E+00
1.7707E-03,8.200E+00
1.7712E-03,8.200E+00
1.7717E-03,7.800E+00
1.7722E-03,7.800E+00
1.7727E-03,7.800E+00
1.7732E-03,8.200E+00
1.7737E-03,7.800E+00
1.7742E-03,8.200E+00
1.7747E-03,7.800E+00
1.7752E-03,7.800E+00
1.7757E-03,7.800E+00
1.7762E-03,8.200E+00
1.7767E-03,7.800E+00
1.7772E-03,8.200E+00
1.7777E-03,7.800E+00
1.7782E-03,7.800E+00
1.7787E-03,8.200E+00
1.7792E-03,8.200E+00
1.7797E-03,7.800E+00
1.7802E-03,7.800E+00
1.7807E-03,8.200E+00
1.7813E-03,7.800E+00
1.7818E-03,7.800E+00
1.7823E-03,8.200E+00
1.7828E-03,7.800E+00
1.7833E-03,7.800E+00
1.7838E-03,7.800E+00
1.7843E-03,7.800E+00
1.7848E-03,7.800E+00
1.7853E-03,7.800E+00
1.7858E-03,8.200E+00
1.7863E-03,7.800E+00
1.7868E-03,8.200E+00
1.7873E-03,7.800E+00
1.7878E-03,7.800E+00
1.7883E-03,7.800E+00
1.7888E-03,8.200E+00
1.7893E-03,8.200E+00
1.7898E-03,8.200E+00
1.7903E-03,7.800E+00
1.7908E-03,8.200E+00
1.7913E-03,7.800E+00
1.7918E-03,7.800E+00
1.7923E-03,8.200E+00
1.7928E-03,7.800E+00
1.7933E-03,7.800E+00
1.7939E-03,7.800E+00
1.7944E-03,7.800E+00
1.7949E-03,7.800E+00
1.7954E-03,7.800E+00
1.7959E-03,7.800E+00
1.7964E-03,7.800E+00
1.7969E-03,7.800E+00
1.7974E-03,7.800E+00
1.7979E-03,7.800E+00
1.7984E-03,7.800E+00
1.7989E-03,8.200E+00
1.7994E-03,7.800E+00
1.7999E-03,7.800E+00
1.8004E-03,8.200E+00
1.8009E-03,7.800E+00
1.8014E-03,7.800E+00
1.8019E-03,7.800E+00
1.8024E-03,7.800E+00
1.8029E-03,8.200E+00
1.8034E-03,7.800E+00
1.8039E-03,7.800E+00
1.8044E-03,8.200E+00
1.8049E-03,7.800E+00
1.8054E-03,7.800E+00
1.8059E-03,7.800E+00
1.8065E-03,8.200E+00
1.8070E-03,8.200E+00
1.8075E-03,8.200E+00
1.8080E-03,8.200E+00
1.8085E-03,7.800E+00
1.8090E-03,8.200E+00
1.8095E-03,8.200E+00
1.8100E-03,7.800E+00
1.8105E-03,8.200E+00
1.8110E-03,8.200E+00
1.8115E-03,7.800E+00
1.8120E-03,7.800E+00
1.8125E-03,8.200E+00
1.8130E-03,7.800E+00
1.8135E-03,7.800E+00
1.8140E-03,7.800E+00
1.8145E-03,7.800E+00
1.8150E-03,7.800E+00
1.8155E-03,7.800E+00
1.8160E-03,7.800E+00
1.8165E-03,7.800E+00
1.8170E-03,7.800E+00
1.8175E-03,8.200E+00
1.8180E-03,7.800E+00
1.8185E-03,8.200E+00
1.8191E-03,7.800E+00
1.8196E-03,7.800E+00
1.8201E-03,7.800E+00
1.8206E-03,7.800E+00
1.8211E-03,8.200E+00
1.8216E-03,7.800E+00
1.8221E-03,7.800E+00
1.8226E-03,7.800E+00
1.8231E-03,7.800E+00
1.8236E-03,7.800E+00
1.8241E-03,7.800E+00
1.8246E-03,8.200E+00
1.8251E-03,8.200E+00
1.8256E-03,7.800E+00
1.8261E-03,7.800E+00
1.8266E-03,7.800E+00
1.8271E-03,7.800E+00
1.8276E-03,7.800E+00
1.8281E-03,7.800E+00
1.8286E-03,7.800E+00
1.8291E-03,8.200E+00
1.8296E-03,7.800E+00
1.8301E-03,7.800E+00
1.8306E-03,8.200E+00
1.8311E-03,7.800E+00
1.8317E-03,8.200E+00
1.8322E-03,7.800E+00
1.8327E-03,7.800E+00
1.8332E-03,8.200E+00
1.8337E-03,7.800E+00
1.8342E-03,7.800E+00
1.8347E-03,8.200E+00
1.8352E-03,8.200E+00
1.8357E-03,8.200E+00
1.8362E-03,7.800E+00
1.8367E-03,7.800E+00
1.8372E-03,8.200E+00
1.8377E-03,8.200E+00
1.8382E-03,7.800E+00
1.8387E-03,7.800E+00
1.8392E-03,7.800E+00
1.8397E-03,8.200E+00
1.8402E-03,7.800E+00
1.8407E-03,7.800E+00
1.8412E-03,8.200E+00
1.8417E-03,7.800E+00
1.8422E-03,8.200E+00
1.8427E-03,7.800E+00
1.8432E-03,7.800E+00
1.8438E-03,7.800E+00
1.8443E-03,8.200E+00
1.8448E-03,7.800E+00
1.8453E-03,7.800E+00
1.8458E-03,7.800E+00
1.8463E-03,7.800E+00
1.8468E-03,7.800E+00
1.8473E-03,7.800E+00
1.8478E-03,7.800E+00
1.8483E-03,7.800E+00
1.8488E-03,8.200E+00
1.8493E-03,7.800E+00
1.8498E-03,8.200E+00
1.8503E-03,7.800E+00
1.8508E-03,7.800E+00
1.8513E-03,7.800E+00
1.8518E-03,8.200E+00
1.8523E-03,7.800E+00
1.8528E-03,7.800E+00
1.8533E-03,7.800E+00
1.8538E-03,7.800E+00
1.8543E-03,7.800E+00
1.8548E-03,7.800E+00
1.8553E-03,7.800E+00
1.8558E-03,8.200E+00
1.8564E-03,8.200E+00
1.8569E-03,7.800E+00
1.8574E-03,7.800E+00
1.8579E-03,8.200E+00
1.8584E-03,8.200E+00
1.8589E-03,8.200E+00
1.8594E-03,7.800E+00
1.8599E-03,7.800E+00
1.8604E-03,7.800E+00
1.8609E-03,7.800E+00
1.8614E-03,7.800E+00
1.8619E-03,8.200E+00
1.8624E-03,7.800E+00
1.8629E-03,7.800E+00
1.8634E-03,7.800E+00
1.8639E-03,7.800E+00
1.8644E-03,7.800E+00
1.8649E-03,7.800E+00
1.8654E-03,7.800E+00
1.8659E-03,8.200E+00
1.8664E-03,8.200E+00
1.8669E-03,8.200E+00
1.8674E-03,7.800E+00
1.8679E-03,7.800E+00
1.8684E-03,8.200E+00
1.8690E-03,7.800E+00
1.8695E-03,7.800E+00
1.8700E-03,7.800E+00
1.8705E-03,7.800E+00
1.8710E-03,7.800E+00
1.8715E-03,8.200E+00
1.8720E-03,8.200E+00
1.8725E-03,7.800E+00
1.8730E-03,7.800E+00
1.8735E-03,7.800E+00
1.8740E-03,7.800E+00
1.8745E-03,7.800E+00
1.8750E-03,7.800E+00
1.8755E-03,8.200E+00
1.8760E-03,7.800E+00
1.8765E-03,8.200E+00
1.8770E-03,8.200E+00
1.8775E-03,7.800E+00
1.8780E-03,7.800E+00
1.8785E-03,7.800E+00
1.8790E-03,7.800E+00
1.8795E-03,7.800E+00
1.8800E-03,7.800E+00
1.8805E-03,8.200E+00
1.8810E-03,7.800E+00
1.8816E-03,8.200E+00
1.8821E-03,7.800E+00
1.8826E-03,8.200E+00
1.8831E-03,8.200E+00
1.8836E-03,8.200E+00
1.8841E-03,7.800E+00
1.8846E-03,7.800E+00
1.8851E-03,7.800E+00
1.8856E-03,7.800E+00
1.8861E-03,7.800E+00
1.8866E-03,7.800E+00
1.8871E-03,7.800E+00
1.8876E-03,8.200E+00
1.8881E-03,8.200E+00
1.8886E-03,8.200E+00
1.8891E-03,7.800E+00
1.8896E-03,7.800E+00
1.8901E-03,7.800E+00
1.8906E-03,7.800E+00
1.8911E-03,8.200E+00
1.8916E-03,7.800E+00
1.8921E-03,7.800E+00
1.8926E-03,7.800E+00
1.8931E-03,7.800E+00
1.8936E-03,7.800E+00
1.8942E-03,8.200E+00
1.8947E-03,7.800E+00
1.8952E-03,7.800E+00
1.8957E-03,8.200E+00
1.8962E-03,8.200E+00
1.8967E-03,7.800E+00
1.8972E-03,7.800E+00
1.8977E-03,7.800E+00
1.8982E-03,7.800E+00
1.8987E-03,7.800E+00
1.8992E-03,7.800E+00
1.8997E-03,8.200E+00
1.9002E-03,7.800E+00
1.9007E-03,7.800E+00
1.9012E-03,8.200E+00
1.9017E-03,7.800E+00
1.9022E-03,8.200E+00
1.9027E-03,8.200E+00
1.9032E-03,7.800E+00
1.9037E-03,7.800E+00
1.9042E-03,8.200E+00
1.9047E-03,7.800E+00
1.9052E-03,7.800E+00
1.9057E-03,7.800E+00
1.9063E-03,8.200E+00
1.9068E-03,7.800E+00
1.9073E-03,7.800E+00
1.9078E-03,7.800E+00
1.9083E-03,8.200E+00
1.9088E-03,7.800E+00
1.9093E-03,7.800E+00
1.9098E-03,8.200E+00
1.9103E-03,7.800E+00
1.9108E-03,7.800E+00
1.9113E-03,8.200E+00
1.9118E-03,8.200E+00
1.9123E-03,8.200E+00
1.9128E-03,7.800E+00
1.9133E-03,7.800E+00
1.9138E-03,8.200E+00
1.9143E-03,8.200E+00
1.9148E-03,7.800E+00
1.9153E-03,7.800E+00
1.9158E-03,7.800E+00
1.9163E-03,7.800E+00
1.9168E-03,8.200E+00
1.9173E-03,7.800E+00
1.9178E-03,8.200E+00
1.9183E-03,8.200E+00
1.9189E-03,8.200E+00
1.9194E-03,7.800E+00
1.9199E-03,7.800E+00
1.9204E-03,8.200E+00
1.9209E-03,7.800E+00
1.9214E-03,7.800E+00
1.9219E-03,7.800E+00
1.9224E-03,8.200E+00
1.9229E-03,8.200E+00
1.9234E-03,8.200E+00
1.9239E-03,8.200E+00
1.9244E-03,7.800E+00
1.9249E-03,7.800E+00
1.9254E-03,7.800E+00
1.9259E-03,7.800E+00
1.9264E-03,7.800E+00
1.9269E-03,7.800E+00
1.9274E-03,7.800E+00
1.9279E-03,7.800E+00
1.9284E-03,8.200E+00
1.9289E-03,7.800E+00
1.9294E-03,7.800E+00
1.9299E-03,7.800E+00
1.9304E-03,8.200E+00
1.9309E-03,7.800E+00
1.9315E-03,8.200E+00
1.9320E-03,7.800E+00
1.9325E-03,7.800E+00
1.9330E-03,7.800E+00
1.9335E-03,8.200E+00
1.9340E-03,7.800E+00
1.9345E-03,7.800E+00
1.9350E-03,8.200E+00
1.9355E-03,7.800E+00
1.9360E-03,7.800E+00
1.9365E-03,7.800E+00
1.9370E-03,7.800E+00
1.9375E-03,7.800E+00
1.9380E-03,7.800E+00
1.9385E-03,8.200E+00
1.9390E-03,7.800E+00
1.9395E-03,7.800E+00
1.9400E-03,7.800E+00
1.9405E-03,8.200E+00
1.9410E-03,7.800E+00
1.9415E-03,7.800E+00
1.9420E-03,7.800E+00
1.9425E-03,7.800E+00
1.9430E-03,8.200E+00
1.9435E-03,8.200E+00
1.9441E-03,8.200E+00
1.9446E-03,7.800E+00
1.9451E-03,7.800E+00
1.9456E-03,7.800E+00
1.9461E-03,8.200E+00
1.9466E-03,7.800E+00
1.9471E-03,7.800E+00
1.9476E-03,7.800E+00
1.9481E-03,7.800E+00
1.9486E-03,8.200E+00
1.9491E-03,7.800E+00
1.9496E-03,7.800E+00
1.9501E-03,7.800E+00
1.9506E-03,8.200E+00
1.9511E-03,8.200E+00
1.9516E-03,7.800E+00
1.9521E-03,7.800E+00
1.9526E-03,7.800E+00
1.9531E-03,7.800E+00
1.9536E-03,8.200E+00
1.9541E-03,8.200E+00
1.9546E-03,7.800E+00
1.9551E-03,7.800E+00
1.9556E-03,7.800E+00
1.9561E-03,7.800E+00
1.9567E-03,8.200E+00
1.9572E-03,8.200E+00
1.9577E-03,8.200E+00
1.9582E-03,8.200E+00
1.9587E-03,8.200E+00
1.9592E-03,8.200E+00
1.9597E-03,7.800E+00
1.9602E-03,7.800E+00
1.9607E-03,8.200E+00
1.9612E-03,7.800E+00
1.9617E-03,7.800E+00
1.9622E-03,7.800E+00
1.9627E-03,8.200E+00
1.9632E-03,8.200E+00
1.9637E-03,7.800E+00
1.9642E-03,7.800E+00
1.9647E-03,7.800E+00
1.9652E-03,7.800E+00
1.9657E-03,8.200E+00
1.9662E-03,8.200E+00
1.9667E-03,7.800E+00
1.9672E-03,7.800E+00
1.9677E-03,7.800E+00
1.9682E-03,7.800E+00
1.9688E-03,7.800E+00
1.9693E-03,7.800E+00
1.9698E-03,8.200E+00
1.9703E-03,7.800E+00
1.9708E-03,8.200E+00
1.9713E-03,7.800E+00
1.9718E-03,7.800E+00
1.9723E-03,8.200E+00
1.9728E-03,7.800E+00
1.9733E-03,8.200E+00
1.9738E-03,8.200E+00
1.9743E-03,7.800E+00
1.9748E-03,8.200E+00
1.9753E-03,8.200E+00
1.9758E-03,8.200E+00
1.9763E-03,8.200E+00
1.9768E-03,7.800E+00
1.9773E-03,8.200E+00
1.9778E-03,7.800E+00
1.9783E-03,7.800E+00
1.9788E-03,8.200E+00
1.9793E-03,8.200E+00
1.9798E-03,7.800E+00
1.9803E-03,7.800E+00
1.9808E-03,7.800E+00
1.9814E-03,7.800E+00
1.9819E-03,7.800E+00
1.9824E-03,7.800E+00
1.9829E-03,7.800E+00
1.9834E-03,7.800E+00
1.9839E-03,7.800E+00
1.9844E-03,7.800E+00
1.9849E-03,8.200E+00
1.9854E-03,7.800E+00
1.9859E-03,7.800E+00
1.9864E-03,7.800E+00
1.9869E-03,8.200E+00
1.9874E-03,8.200E+00
1.9879E-03,7.800E+00
1.9884E-03,7.800E+00
1.9889E-03,8.200E+00
1.9894E-03,7.800E+00
1.9899E-03,7.800E+00
1.9904E-03,8.200E+00
1.9909E-03,7.800E+00
1.9914E-03,7.800E+00
1.9919E-03,8.200E+00
1.9924E-03,8.200E+00
1.9929E-03,8.200E+00
1.9934E-03,7.800E+00
1.9940E-03,7.800E+00
1.9945E-03,7.800E+00
1.9950E-03,7.800E+00
1.9955E-03,8.200E+00
1.9960E-03,7.800E+00
1.9965E-03,7.800E+00
1.9970E-03,7.800E+00
1.9975E-03,7.800E+00
1.9980E-03,7.800E+00
1.9985E-03,7.800E+00
1.9990E-03,7.800E+00
1.9995E-03,7.800E+00
2.0000E-03,7.800E+00
2.0005E-03,7.800E+00
2.0010E-03,8.200E+00
2.0015E-03,7.800E+00
2.0020E-03,7.800E+00
2.0025E-03,7.800E+00
2.0030E-03,7.800E+00
2.0035E-03,8.200E+00
2.0040E-03,7.800E+00
2.0045E-03,8.200E+00
2.0050E-03,7.800E+00
2.0055E-03,7.800E+00
2.0060E-03,7.800E+00
2.0066E-03,7.800E+00
2.0071E-03,7.800E+00
2.0076E-03,8.200E+00
2.0081E-03,8.200E+00
2.0086E-03,7.800E+00
2.0091E-03,7.800E+00
2.0096E-03,8.200E+00
2.0101E-03,7.800E+00
2.0106E-03,7.800E+00
2.0111E-03,7.800E+00
2.0116E-03,7.800E+00
2.0121E-03,7.800E+00
2.0126E-03,7.800E+00
2.0131E-03,7.800E+00
2.0136E-03,7.800E+00
2.0141E-03,7.800E+00
2.0146E-03,8.200E+00
2.0151E-03,7.800E+00
2.0156E-03,8.200E+00
2.0161E-03,8.200E+00
2.0166E-03,8.200E+00
2.0171E-03,7.800E+00
2.0176E-03,7.800E+00
2.0181E-03,7.800E+00
2.0186E-03,7.800E+00
2.0192E-03,7.800E+00
2.0197E-03,7.800E+00
2.0202E-03,7.800E+00
2.0207E-03,7.800E+00
2.0212E-03,7.800E+00
2.0217E-03,7.800E+00
2.0222E-03,7.800E+00
2.0227E-03,7.800E+00
2.0232E-03,8.200E+00
2.0237E-03,7.800E+00
2.0242E-03,7.800E+00
2.0247E-03,7.800E+00
2.0252E-03,7.800E+00
2.0257E-03,7.800E+00
2.0262E-03,7.800E+00
2.0267E-03,7.800E+00
2.0272E-03,7.800E+00
2.0277E-03,7.800E+00
2.0282E-03,8.200E+00
2.0287E-03,7.800E+00
2.0292E-03,7.800E+00
2.0297E-03,7.800E+00
2.0302E-03,8.200E+00
2.0307E-03,7.800E+00
2.0313E-03,7.800E+00
2.0318E-03,7.800E+00
2.0323E-03,7.800E+00
2.0328E-03,7.800E+00
2.0333E-03,8.200E+00
2.0338E-03,8.200E+00
2.0343E-03,7.800E+00
2.0348E-03,7.800E+00
2.0353E-03,7.800E+00
2.0358E-03,7.800E+00
2.0363E-03,7.800E+00
2.0368E-03,7.800E+00
2.0373E-03,8.200E+00
2.0378E-03,8.200E+00
2.0383E-03,7.800E+00
2.0388E-03,7.800E+00
2.0393E-03,7.800E+00
2.0398E-03,7.800E+00
2.0403E-03,7.800E+00
2.0408E-03,8.200E+00
2.0413E-03,7.800E+00
2.0418E-03,8.200E+00
2.0423E-03,8.200E+00
2.0428E-03,7.800E+00
2.0433E-03,8.200E+00
2.0439E-03,7.800E+00
2.0444E-03,8.200E+00
2.0449E-03,7.800E+00
2.0454E-03,8.200E+00
2.0459E-03,7.800E+00
2.0464E-03,7.800E+00
2.0469E-03,7.800E+00
2.0474E-03,7.800E+00
2.0479E-03,7.800E+00
2.0484E-03,7.800E+00
2.0489E-03,8.200E+00
2.0494E-03,7.800E+00
2.0499E-03,8.200E+00
2.0504E-03,7.800E+00
2.0509E-03,7.800E+00
2.0514E-03,8.200E+00
2.0519E-03,7.800E+00
2.0524E-03,7.800E+00
2.0529E-03,7.800E+00
2.0534E-03,8.200E+00
2.0539E-03,7.800E+00
2.0544E-03,7.800E+00
2.0549E-03,7.800E+00
2.0554E-03,7.800E+00
2.0559E-03,7.800E+00
2.0565E-03,7.800E+00
2.0570E-03,7.800E+00
2.0575E-03,8.200E+00
2.0580E-03,7.800E+00
2.0585E-03,7.800E+00
2.0590E-03,8.200E+00
2.0595E-03,8.200E+00
2.0600E-03,7.800E+00
2.0605E-03,7.800E+00
2.0610E-03,7.800E+00
2.0615E-03,7.800E+00
2.0620E-03,8.200E+00
2.0625E-03,7.800E+00
2.0630E-03,8.200E+00
2.0635E-03,7.800E+00
2.0640E-03,7.800E+00
2.0645E-03,8.200E+00
2.0650E-03,8.200E+00
2.0655E-03,7.800E+00
2.0660E-03,8.200E+00
2.0665E-03,8.200E+00
2.0670E-03,8.200E+00
2.0675E-03,7.800E+00
2.0680E-03,8.200E+00
2.0685E-03,7.800E+00
2.0691E-03,7.800E+00
2.0696E-03,7.800E+00
2.0701E-03,7.800E+00
2.0706E-03,7.800E+00
2.0711E-03,7.800E+00
2.0716E-03,7.800E+00
2.0721E-03,8.200E+00
2.0726E-03,7.800E+00
2.0731E-03,7.800E+00
2.0736E-03,8.200E+00
2.0741E-03,7.800E+00
2.0746E-03,7.800E+00
2.0751E-03,7.800E+00
2.0756E-03,7.800E+00
2.0761E-03,7.800E+00
2.0766E-03,7.800E+00
2.0771E-03,8.200E+00
2.0776E-03,7.800E+00
2.0781E-03,7.800E+00
2.0786E-03,7.800E+00
2.0791E-03,7.400E+00
2.0796E-03,8.200E+00
2.0801E-03,7.800E+00
2.0806E-03,7.800E+00
2.0811E-03,7.800E+00
2.0817E-03,7.800E+00
2.0822E-03,7.800E+00
2.0827E-03,7.800E+00
2.0832E-03,7.800E+00
2.0837E-03,7.800E+00
2.0842E-03,7.800E+00
2.0847E-03,8.200E+00
2.0852E-03,7.800E+00
2.0857E-03,7.800E+00
2.0862E-03,7.800E+00
2.0867E-03,7.800E+00
2.0872E-03,8.200E+00
2.0877E-03,7.800E+00
2.0882E-03,7.800E+00
2.0887E-03,7.800E+00
2.0892E-03,7.800E+00
2.0897E-03,7.800E+00
2.0902E-03,8.200E+00
2.0907E-03,8.200E+00
2.0912E-03,8.200E+00
2.0917E-03,7.800E+00
2.0922E-03,7.800E+00
2.0927E-03,8.200E+00
2.0932E-03,7.800E+00
2.0938E-03,7.800E+00
2.0943E-03,8.200E+00
2.0948E-03,7.800E+00
2.0953E-03,7.800E+00
2.0958E-03,7.800E+00
2.0963E-03,7.800E+00
2.0968E-03,7.800E+00
2.0973E-03,7.800E+00
2.0978E-03,7.800E+00
2.0983E-03,7.800E+00
2.0988E-03,7.800E+00
2.0993E-03,7.800E+00
2.0998E-03,7.800E+00
2.1003E-03,7.800E+00
2.1008E-03,8.200E+00
2.1013E-03,7.800E+00
2.1018E-03,8.200E+00
2.1023E-03,7.800E+00
2.1028E-03,7.800E+00
2.1033E-03,8.200E+00
2.1038E-03,7.800E+00
2.1043E-03,7.800E+00
2.1048E-03,8.200E+00
2.1053E-03,8.200E+00
2.1058E-03,8.200E+00
2.1064E-03,8.200E+00
2.1069E-03,8.200E+00
2.1074E-03,7.800E+00
2.1079E-03,7.800E+00
2.1084E-03,8.200E+00
2.1089E-03,7.800E+00
2.1094E-03,7.800E+00
2.1099E-03,7.800E+00
2.1104E-03,7.800E+00
2.1109E-03,7.800E+00
2.1114E-03,7.800E+00
2.1119E-03,8.200E+00
2.1124E-03,7.800E+00
2.1129E-03,7.800E+00
2.1134E-03,7.800E+00
2.1139E-03,7.800E+00
2.1144E-03,7.800E+00
2.1149E-03,7.800E+00
2.1154E-03,8.200E+00
2.1159E-03,7.800E+00
2.1164E-03,7.800E+00
2.1169E-03,8.200E+00
2.1174E-03,7.800E+00
2.1179E-03,7.800E+00
2.1184E-03,8.200E+00
2.1190E-03,7.800E+00
2.1195E-03,7.800E+00
2.1200E-03,7.800E+00
2.1205E-03,7.800E+00
2.1210E-03,7.800E+00
2.1215E-03,7.800E+00
2.1220E-03,7.800E+00
2.1225E-03,8.200E+00
2.1230E-03,7.800E+00
2.1235E-03,8.200E+00
2.1240E-03,8.200E+00
2.1245E-03,7.800E+00
2.1250E-03,7.800E+00
2.1255E-03,7.800E+00
2.1260E-03,7.800E+00
2.1265E-03,7.800E+00
2.1270E-03,7.800E+00
2.1275E-03,7.800E+00
2.1280E-03,7.800E+00
2.1285E-03,8.200E+00
2.1290E-03,8.200E+00
2.1295E-03,7.800E+00
2.1300E-03,8.200E+00
2.1305E-03,8.200E+00
2.1310E-03,8.200E+00
2.1316E-03,7.800E+00
2.1321E-03,7.800E+00
2.1326E-03,7.800E+00
2.1331E-03,8.200E+00
2.1336E-03,8.200E+00
2.1341E-03,7.800E+00
2.1346E-03,7.800E+00
2.1351E-03,7.800E+00
2.1356E-03,7.800E+00
2.1361E-03,7.800E+00
2.1366E-03,7.800E+00
2.1371E-03,7.800E+00
2.1376E-03,8.200E+00
2.1381E-03,8.200E+00
2.1386E-03,7.800E+00
2.1391E-03,7.800E+00
2.1396E-03,7.800E+00
2.1401E-03,8.200E+00
2.1406E-03,7.800E+00
2.1411E-03,7.800E+00
2.1416E-03,7.800E+00
2.1421E-03,7.800E+00
2.1426E-03,7.800E+00
2.1431E-03,7.800E+00
2.1436E-03,7.800E+00
2.1442E-03,8.200E+00
2.1447E-03,8.200E+00
2.1452E-03,7.800E+00
2.1457E-03,7.800E+00
2.1462E-03,7.800E+00
2.1467E-03,7.800E+00
2.1472E-03,7.800E+00
2.1477E-03,8.200E+00
2.1482E-03,8.200E+00
2.1487E-03,8.200E+00
2.1492E-03,8.200E+00
2.1497E-03,8.200E+00
2.1502E-03,7.800E+00
2.1507E-03,7.800E+00
2.1512E-03,7.800E+00
2.1517E-03,7.800E+00
2.1522E-03,7.800E+00
2.1527E-03,7.800E+00
2.1532E-03,8.200E+00
2.1537E-03,8.200E+00
2.1542E-03,8.200E+00
2.1547E-03,8.200E+00
2.1552E-03,7.800E+00
2.1557E-03,7.800E+00
2.1563E-03,7.800E+00
2.1568E-03,7.800E+00
2.1573E-03,7.800E+00
2.1578E-03,7.800E+00
2.1583E-03,7.800E+00
2.1588E-03,7.800E+00
2.1593E-03,7.800E+00
2.1598E-03,8.200E+00
2.1603E-03,7.800E+00
2.1608E-03,7.800E+00
2.1613E-03,7.800E+00
2.1618E-03,7.800E+00
2.1623E-03,7.800E+00
2.1628E-03,8.200E+00
2.1633E-03,7.800E+00
2.1638E-03,7.800E+00
2.1643E-03,7.800E+00
2.1648E-03,7.800E+00
2.1653E-03,8.200E+00
2.1658E-03,8.200E+00
2.1663E-03,8.200E+00
2.1668E-03,8.200E+00
2.1673E-03,7.800E+00
2.1678E-03,7.800E+00
2.1683E-03,8.200E+00
2.1689E-03,8.200E+00
2.1694E-03,8.200E+00
2.1699E-03,8.200E+00
2.1704E-03,8.200E+00
2.1709E-03,7.800E+00
2.1714E-03,7.800E+00
2.1719E-03,8.200E+00
2.1724E-03,7.800E+00
2.1729E-03,7.800E+00
2.1734E-03,7.800E+00
2.1739E-03,7.800E+00
2.1744E-03,7.800E+00
2.1749E-03,7.800E+00
2.1754E-03,7.800E+00
2.1759E-03,7.800E+00
2.1764E-03,7.800E+00
2.1769E-03,7.800E+00
2.1774E-03,8.200E+00
2.1779E-03,8.200E+00
2.1784E-03,7.800E+00
2.1789E-03,7.800E+00
2.1794E-03,8.200E+00
2.1799E-03,8.200E+00
2.1804E-03,8.200E+00
2.1809E-03,8.200E+00
2.1815E-03,7.800E+00
2.1820E-03,8.200E+00
2.1825E-03,7.800E+00
2.1830E-03,7.800E+00
2.1835E-03,7.800E+00
2.1840E-03,7.800E+00
2.1845E-03,7.800E+00
2.1850E-03,7.800E+00
2.1855E-03,7.800E+00
2.1860E-03,8.200E+00
2.1865E-03,8.200E+00
2.1870E-03,7.800E+00
2.1875E-03,7.800E+00
2.1880E-03,7.800E+00
2.1885E-03,8.200E+00
2.1890E-03,8.200E+00
2.1895E-03,7.800E+00
2.1900E-03,8.200E+00
2.1905E-03,7.800E+00
2.1910E-03,8.200E+00
2.1915E-03,8.200E+00
2.1920E-03,7.800E+00
2.1925E-03,7.800E+00
2.1930E-03,7.800E+00
2.1935E-03,8.200E+00
2.1941E-03,7.800E+00
2.1946E-03,7.800E+00
2.1951E-03,7.800E+00
2.1956E-03,7.800E+00
2.1961E-03,7.800E+00
2.1966E-03,7.800E+00
2.1971E-03,7.800E+00
2.1976E-03,7.800E+00
2.1981E-03,7.800E+00
2.1986E-03,8.200E+00
2.1991E-03,7.800E+00
2.1996E-03,7.800E+00
2.2001E-03,8.200E+00
2.2006E-03,7.800E+00
2.2011E-03,7.800E+00
2.2016E-03,7.800E+00
2.2021E-03,7.800E+00
2.2026E-03,8.200E+00
2.2031E-03,7.800E+00
2.2036E-03,8.200E+00
2.2041E-03,8.200E+00
2.2046E-03,8.200E+00
2.2051E-03,7.800E+00
2.2056E-03,8.200E+00
2.2061E-03,8.200E+00
2.2067E-03,7.800E+00
2.2072E-03,7.800E+00
2.2077E-03,7.800E+00
2.2082E-03,7.800E+00
2.2087E-03,8.200E+00
2.2092E-03,8.200E+00
2.2097E-03,7.800E+00
2.2102E-03,8.200E+00
2.2107E-03,7.800E+00
2.2112E-03,7.800E+00
2.2117E-03,8.200E+00
2.2122E-03,8.200E+00
2.2127E-03,7.800E+00
2.2132E-03,7.800E+00
2.2137E-03,8.200E+00
2.2142E-03,7.800E+00
2.2147E-03,7.800E+00
2.2152E-03,7.800E+00
2.2157E-03,7.800E+00
2.2162E-03,7.800E+00
2.2167E-03,7.800E+00
2.2172E-03,7.800E+00
2.2177E-03,7.800E+00
2.2182E-03,7.800E+00
2.2188E-03,7.800E+00
2.2193E-03,7.800E+00
2.2198E-03,7.800E+00
2.2203E-03,8.200E+00
2.2208E-03,7.800E+00
2.2213E-03,7.800E+00
2.2218E-03,7.800E+00
2.2223E-03,7.800E+00
2.2228E-03,7.800E+00
2.2233E-03,7.800E+00
2.2238E-03,7.800E+00
2.2243E-03,8.200E+00
2.2248E-03,8.200E+00
2.2253E-03,8.200E+00
2.2258E-03,7.800E+00
2.2263E-03,7.800E+00
2.2268E-03,8.200E+00
2.2273E-03,8.200E+00
2.2278E-03,7.800E+00
2.2283E-03,7.800E+00
2.2288E-03,7.800E+00
2.2293E-03,8.200E+00
2.2298E-03,8.200E+00
2.2303E-03,7.800E+00
2.2308E-03,7.800E+00
2.2314E-03,7.800E+00
2.2319E-03,7.800E+00
2.2324E-03,7.800E+00
2.2329E-03,8.200E+00
2.2334E-03,7.800E+00
2.2339E-03,8.200E+00
2.2344E-03,7.800E+00
2.2349E-03,8.200E+00
2.2354E-03,8.200E+00
2.2359E-03,7.800E+00
2.2364E-03,7.800E+00
2.2369E-03,7.800E+00
2.2374E-03,7.800E+00
2.2379E-03,7.800E+00
